,userID,itemID,timestamp,rating
329,6366046,313,1535362511,1
330,6244172,313,1534032157,1
331,6330820,313,1535705792,1
332,5212825,313,1535171201,1
333,4802563,313,1535408719,1
334,4498000,313,1535731369,1
335,4943995,313,1534394947,1
336,10340423,393,1533433368,1
337,11416081,393,1533539276,1
338,7936497,395,1533818213,1
339,7640236,396,1533550903,1
340,6752091,396,1534401713,1
341,8493033,396,1535706553,1
342,9042699,396,1533900003,1
343,3985850,396,1535684721,1
344,11071630,396,1534370361,1
345,12146746,396,1533611399,1
346,9849330,396,1533631529,1
347,9604873,396,1533955584,1
348,12423744,396,1533557621,1
349,12634812,396,1535132188,1
350,205717,407,1535261975,1
351,12231548,407,1533957022,1
352,1130531,407,1535445339,1
353,1563502,410,1533339924,1
354,3399905,410,1534300033,1
355,4598499,410,1533385369,1
356,4140560,414,1534462233,1
357,1211400,415,1533702401,1
358,10526585,417,1535626422,1
359,10697651,418,1534643859,1
360,3081429,419,1534660413,1
361,4024226,419,1534280431,1
362,7453036,419,1534815922,1
363,8376309,422,1533623085,1
364,3577911,422,1533719119,1
365,12855721,424,1533854031,1
366,4997351,425,1535666890,1
367,12190336,426,1535329022,1
368,6164478,427,1533712342,1
369,4974123,428,1534305513,1
370,8162569,428,1534338148,1
371,739056,428,1535678133,1
372,1731742,428,1535469833,1
373,2931260,432,1533256288,1
374,3247129,432,1534852101,1
375,7156363,432,1533697928,1
376,7849493,435,1534761604,1
377,3972345,435,1533647966,1
378,4145048,435,1534476989,1
379,4202462,435,1534477773,1
380,6476876,435,1535499894,1
381,5322263,435,1533874056,1
382,5719362,435,1535345705,1
383,2692585,435,1535569036,1
384,9486571,435,1534633108,1
385,10023581,444,1535369371,1
386,3477184,444,1534068649,1
387,1528920,444,1533630631,1
388,4553664,444,1533183668,1
389,2470996,448,1533708058,1
390,2663885,448,1535541408,1
391,2876326,450,1534682711,1
392,5502537,451,1533393683,1
393,1731742,452,1535469833,1
394,739056,452,1535678133,1
395,1731742,455,1535469833,1
396,160887,455,1535637740,1
397,10280692,457,1533169939,1
398,10603153,458,1533497550,1
399,636094,458,1533291171,1
400,670746,458,1535386027,1
401,2921784,458,1535427482,1
402,4668204,458,1534999135,1
403,7003644,458,1533633878,1
404,5591871,464,1534284658,1
405,12745590,464,1535704714,1
406,12745590,466,1535704714,1
407,12632624,466,1535342377,1
408,9673621,466,1535759905,1
409,1746991,466,1534556136,1
410,5947805,466,1535447249,1
411,4925013,466,1535348229,1
412,6993153,466,1534301729,1
413,8056428,466,1535330377,1
414,8283264,466,1535724381,1
415,8056428,466,1535329445,1
416,4009249,476,1535759720,1
417,1145220,476,1535498025,1
418,341958,478,1535730093,1
419,2969403,479,1535594783,1
420,10072526,480,1535723926,1
421,4035130,480,1535717749,1
422,5591871,480,1534284658,1
423,670746,484,1535593897,1
424,803702,485,1534864721,1
425,335043,486,1533870592,1
426,6785267,487,1533678337,1
427,2163171,488,1534830276,1
428,2163171,489,1534830276,1
429,6785267,490,1533428531,1
430,2418215,491,1535345571,1
431,2220833,492,1533206721,1
432,1086864,493,1535625114,1
433,4735135,494,1533495896,1
434,1595740,495,1535705647,1
435,2299734,496,1534487471,1
436,392437,497,1535552169,1
437,9425538,498,1535753000,1
438,1082491,499,1535082126,1
439,5176703,500,1534063276,1
440,4024226,501,1534280405,1
441,11631632,502,1535416051,1
442,12229231,503,1534248494,1
443,9527704,503,1535578069,1
444,9813681,503,1535349392,1
445,10347047,503,1534374081,1
446,1636446,503,1533298820,1
447,2244824,503,1535235362,1
448,6380548,503,1535674851,1
449,6910768,503,1534654540,1
450,6910768,503,1534300895,1
451,5892696,512,1533359790,1
452,9600250,513,1535355458,1
453,2988136,514,1535363075,1
454,3656292,514,1535719061,1
455,1341401,517,1534850308,1
456,422960,517,1534472026,1
457,6482513,519,1535365380,1
458,4143352,520,1534314889,1
459,7235692,520,1534208695,1
460,8526150,520,1533947235,1
461,9631015,520,1534460897,1
462,10227172,520,1534108997,1
463,12038725,525,1534749347,1
464,6658732,525,1533951696,1
465,7163337,525,1535676520,1
466,5486518,525,1534170815,1
467,1119314,529,1534863067,1
468,7051584,530,1534308646,1
469,8172163,531,1535331787,1
470,11772871,531,1535539257,1
471,9723190,533,1534572486,1
472,12973998,533,1534763602,1
473,6989361,533,1534898866,1
474,6989361,533,1534483767,1
475,4145468,533,1535636717,1
476,8699438,538,1534297184,1
477,2362149,539,1535731436,1
478,12071341,540,1534665683,1
479,1086864,541,1535427001,1
480,11301199,542,1534463593,1
481,12372834,543,1535347181,1
482,9335550,543,1535338146,1
483,4476342,545,1533475341,1
484,12372834,545,1535347181,1
485,11337717,547,1533115993,1
486,2543725,548,1534187652,1
487,2850576,549,1533828096,1
488,11849462,550,1535525457,1
489,4193894,550,1535375062,1
490,4997351,552,1535666890,1
491,4997351,553,1535666890,1
492,4997351,554,1535666890,1
493,4997351,555,1535666890,1
494,9126792,556,1535531907,1
495,3310072,557,1533706916,1
496,4497032,558,1533807683,1
497,10193600,559,1535456804,1
498,11571025,560,1533877752,1
499,8582272,560,1533805074,1
500,3828408,562,1535368499,1
501,8572855,563,1534315010,1
502,8329538,564,1535525800,1
503,7165387,564,1535023796,1
504,3408725,564,1533605901,1
505,11126404,567,1534046349,1
506,5909148,568,1534323135,1
507,9348951,569,1535366989,1
508,8353597,570,1535421313,1
509,4143352,570,1535373540,1
510,5484415,572,1534632252,1
511,719738,573,1533735029,1
512,6994001,574,1535373043,1
513,3286126,575,1535376516,1
514,835837,576,1533468189,1
515,5323614,577,1535150744,1
516,9203862,578,1534979880,1
517,243291,580,1534327818,1
518,10292806,581,1535376392,1
519,9092952,582,1533995899,1
520,1460531,586,1533224461,1
521,9520363,587,1534662441,1
522,805069,588,1534770893,1
523,2266030,589,1534860420,1
524,3195836,590,1535395870,1
525,3556104,590,1533797971,1
526,10120263,590,1534122641,1
527,10194101,590,1534662622,1
528,11573034,590,1533871336,1
529,12364631,590,1533209615,1
530,8525994,590,1533725713,1
531,8339160,590,1533297241,1
532,5151166,590,1533733936,1
533,5522779,590,1535349244,1
534,6461829,590,1535517968,1
535,6092968,590,1533280434,1
536,5051807,590,1534985868,1
537,5336407,603,1533671702,1
538,8970782,604,1534259705,1
539,10351143,604,1534393752,1
540,11644331,606,1535454055,1
541,8859414,606,1534397114,1
542,8898468,606,1533376950,1
543,7847793,606,1535424390,1
544,4671357,606,1533891318,1
545,8457341,611,1534654612,1
546,784525,611,1535303165,1
547,8126350,613,1535746381,1
548,4752689,614,1534835167,1
549,2806639,615,1534914983,1
550,2660146,616,1535538889,1
551,7989471,617,1534817098,1
552,9259834,618,1533471942,1
553,3768777,618,1535457856,1
554,4330974,618,1535337066,1
555,5142977,618,1533709789,1
556,2499820,618,1534309520,1
557,2073592,618,1534291283,1
558,8399402,628,1533503708,1
559,1414051,629,1533215896,1
560,9524704,629,1534652903,1
561,8040304,631,1535757712,1
562,881502,632,1535746279,1
563,3939890,633,1535370123,1
564,6082752,634,1535354357,1
565,11810846,635,1533939813,1
566,10192241,636,1533301066,1
567,99527,636,1535723219,1
568,874050,636,1533872847,1
569,3169367,636,1535727084,1
570,5563940,636,1534149241,1
571,4030007,636,1533596249,1
572,7523648,636,1535515288,1
573,7831708,644,1533631172,1
574,3272800,644,1534541254,1
575,3106261,644,1535523012,1
576,3952074,647,1534916811,1
577,4436448,648,1535426801,1
578,9537373,648,1533326233,1
579,4584343,650,1535050036,1
580,8618316,651,1534999345,1
581,9968860,652,1535509178,1
582,3077065,652,1534510696,1
583,2993141,654,1535596592,1
584,2982717,654,1535696962,1
585,337256,654,1534671686,1
586,12355231,657,1533679579,1
587,9352333,658,1535510618,1
588,858499,659,1534737594,1
589,2253154,660,1535636958,1
590,11610388,660,1535088140,1
591,8739691,660,1534596329,1
592,8824214,660,1534626091,1
593,5410953,660,1533556716,1
594,12216769,665,1535585625,1
595,4762703,666,1534256588,1
596,4887463,667,1535440986,1
597,11350876,668,1533383393,1
598,11090499,668,1534030643,1
599,11722291,670,1533364930,1
600,5163425,671,1533875661,1
601,3481421,672,1535094430,1
602,10526585,673,1535626422,1
603,166794,674,1533699520,1
604,7790221,675,1535329940,1
605,12578169,676,1535636965,1
606,12438511,677,1534343115,1
607,12443067,677,1533602044,1
608,12731437,677,1533390524,1
609,12689259,677,1533900527,1
610,12578169,677,1535636965,1
611,12737796,677,1535348515,1
612,12916532,677,1535358701,1
613,12999589,677,1535369134,1
614,13043487,677,1534722826,1
615,397,677,1535428172,1
616,648915,677,1535427579,1
617,69866,677,1534492849,1
618,582450,677,1535166354,1
619,75151,677,1534208894,1
620,10320153,677,1535696867,1
621,10141632,677,1535603888,1
622,10635888,677,1533728170,1
623,10776995,677,1533929572,1
624,9811431,677,1535365427,1
625,10047954,677,1533202362,1
626,10045520,677,1535108976,1
627,9748189,677,1535689052,1
628,9989174,677,1534404796,1
629,9504013,677,1534245775,1
630,10087168,677,1534397558,1
631,9992834,677,1534423589,1
632,10006379,677,1533679175,1
633,9594506,677,1535350800,1
634,10042085,677,1534371455,1
635,11676668,677,1534210166,1
636,12215909,677,1535451482,1
637,11785015,677,1535279374,1
638,12224398,677,1535688435,1
639,12058284,677,1535666985,1
640,11597577,677,1533983708,1
641,11840673,677,1533514169,1
642,11803882,677,1535333614,1
643,12087265,677,1535342836,1
644,10896700,677,1533174221,1
645,10812579,677,1535337834,1
646,3178240,677,1533607603,1
647,3321618,677,1535169328,1
648,3240789,677,1534219473,1
649,2948832,677,1533277062,1
650,2896123,677,1534416197,1
651,3409625,677,1535021661,1
652,3087420,677,1535431827,1
653,3206463,677,1533723264,1
654,3171037,677,1534373512,1
655,3130685,677,1534026646,1
656,3116747,677,1535456225,1
657,3249626,677,1533425587,1
658,3572252,677,1533253669,1
659,3574259,677,1534473048,1
660,3617298,677,1535358274,1
661,3050200,677,1533552569,1
662,2945331,677,1534070580,1
663,3086565,677,1535696854,1
664,3322970,677,1533209842,1
665,3415612,677,1535378644,1
666,3049400,677,1535708235,1
667,3566661,677,1533250302,1
668,2514026,677,1535332923,1
669,2501929,677,1535345932,1
670,2460879,677,1533712056,1
671,2187389,677,1534238746,1
672,2758916,677,1534329357,1
673,2720103,677,1533694849,1
674,2477704,677,1534230777,1
675,2450376,677,1533474154,1
676,874050,677,1535713062,1
677,911548,677,1535531448,1
678,1075395,677,1534314217,1
679,1252939,677,1535561514,1
680,1230477,677,1534221881,1
681,1086165,677,1534150343,1
682,1932310,677,1533683840,1
683,1833759,677,1535345540,1
684,7455416,677,1535727311,1
685,7407764,677,1534747456,1
686,7453445,677,1535600564,1
687,7773767,677,1533246450,1
688,7383946,677,1534084449,1
689,7782270,677,1534724015,1
690,7265286,677,1535682964,1
691,7324608,677,1535433811,1
692,7556623,677,1533861672,1
693,7661576,677,1535651063,1
694,7003138,677,1534424195,1
695,6912628,677,1535467354,1
696,6764483,677,1534168051,1
697,6946922,677,1534117261,1
698,6560900,677,1534080361,1
699,6869751,677,1534674168,1
700,6683267,677,1534330345,1
701,7091838,677,1535368535,1
702,7166716,677,1535254619,1
703,6630391,677,1535534811,1
704,7025734,677,1535364325,1
705,6811445,677,1535346359,1
706,6937477,677,1534346193,1
707,8898468,677,1533376950,1
708,8990372,677,1534323355,1
709,9150090,677,1534912487,1
710,8909536,677,1535324655,1
711,9300233,677,1533546486,1
712,8492239,677,1533753300,1
713,8144645,677,1533732525,1
714,8064251,677,1533356739,1
715,8464076,677,1535397248,1
716,8510404,677,1534302695,1
717,8575245,677,1533961803,1
718,8149131,677,1534577686,1
719,8266174,677,1534818809,1
720,8555367,677,1535557007,1
721,8536462,677,1534498357,1
722,5412949,677,1533442376,1
723,5116589,677,1534287610,1
724,5103762,677,1534201158,1
725,5483194,677,1533862074,1
726,5354636,677,1534574889,1
727,5227626,677,1535540526,1
728,5427231,677,1533197088,1
729,5232440,677,1534491618,1
730,5457390,677,1534939965,1
731,5575884,677,1535431783,1
732,5607203,677,1534337352,1
733,5752600,677,1535193700,1
734,5159854,677,1535335930,1
735,6155014,677,1534420688,1
736,5925245,677,1534386404,1
737,5937149,677,1534151457,1
738,6282985,677,1534818973,1
739,5832179,677,1535402632,1
740,5863567,677,1534233621,1
741,5949080,677,1534052580,1
742,6438783,677,1535420296,1
743,6247354,677,1533740649,1
744,6263978,677,1535336393,1
745,4573631,677,1533383675,1
746,4418222,677,1535366635,1
747,4652336,677,1535329616,1
748,5082254,677,1534220364,1
749,4783314,677,1534260471,1
750,4783314,677,1534651083,1
751,4587003,677,1533733056,1
752,4449146,677,1534656529,1
753,4966384,677,1534330985,1
754,5085070,677,1535150439,1
755,4841847,677,1534733428,1
756,4905259,677,1534898856,1
757,4956430,677,1533986133,1
758,4645020,677,1533732797,1
759,4577050,677,1535347727,1
760,5044800,677,1534500968,1
761,4655205,677,1533785383,1
762,4779253,677,1535474931,1
763,4170286,677,1534074168,1
764,4348801,677,1534445132,1
765,4173650,677,1535248872,1
766,3697951,677,1533247832,1
767,3643694,677,1535019191,1
768,4147209,677,1535743051,1
769,3652107,677,1535350799,1
770,4122534,677,1534671995,1
771,3878826,677,1535452431,1
772,4257734,677,1535663418,1
773,3769821,677,1533654946,1
774,3903728,677,1535670617,1
775,3832242,677,1535536336,1
776,3982932,677,1534340928,1
777,3714186,677,1533598189,1
778,3770815,677,1533341321,1
779,3836510,677,1535627691,1
780,3733166,677,1535406134,1
781,4266981,677,1534763062,1
782,5286069,853,1535467209,1
783,8120736,853,1533786770,1
784,7042134,853,1535735967,1
785,134926,858,1535375381,1
786,14407,859,1533279733,1
787,1079472,861,1535167088,1
788,1031907,862,1535544057,1
789,128972,862,1535706216,1
790,2330604,864,1533942955,1
791,7383946,864,1534084449,1
792,8731778,864,1534498216,1
793,4267960,864,1535523127,1
794,4952228,864,1535445894,1
795,4287887,869,1534188224,1
796,1758637,870,1535461931,1
797,2714102,871,1534573776,1
798,7758470,872,1535615254,1
799,7026304,873,1533526793,1
800,6565434,873,1533171602,1
801,1130898,873,1533621880,1
802,114008,873,1535329315,1
803,12691105,873,1535213909,1
804,11303115,873,1535353041,1
805,12217775,873,1535000453,1
806,12198791,880,1533431504,1
807,3099965,881,1533912773,1
808,4531867,882,1534499074,1
809,7241702,883,1535721345,1
810,12434704,884,1533625532,1
811,3422029,885,1533466088,1
812,3422029,885,1533466119,1
813,3422029,885,1533550270,1
814,3422029,885,1533550100,1
815,3422029,885,1533550190,1
816,3422029,885,1533550153,1
817,3422029,885,1533466191,1
818,3422029,885,1533466061,1
819,8140610,885,1535335064,1
820,5061460,885,1534656126,1
821,5946354,885,1533378540,1
822,5837467,897,1535332056,1
823,11393798,898,1533808384,1
824,200346,899,1535688908,1
825,12096350,900,1535378388,1
826,12096350,901,1533217333,1
827,1233955,902,1535531071,1
828,3266109,903,1534384486,1
829,12749842,903,1534261090,1
830,5741969,903,1533171236,1
831,8213687,903,1535450712,1
832,5602910,907,1535338032,1
833,124141,907,1533401070,1
834,12391395,909,1533801044,1
835,12578169,909,1535636965,1
836,12200283,909,1534047457,1
837,11431604,909,1534521308,1
838,10417931,909,1534372254,1
839,2929759,909,1535336635,1
840,3574259,909,1534473048,1
841,2950112,909,1535693596,1
842,3421432,909,1533933409,1
843,3399698,909,1534743197,1
844,2629509,909,1535655005,1
845,2681762,909,1534567759,1
846,2277835,909,1533702684,1
847,1695255,909,1533334990,1
848,1826453,909,1534872108,1
849,5187905,909,1534555259,1
850,5350982,909,1533826968,1
851,5362786,909,1535309200,1
852,5293097,909,1535348604,1
853,5474772,909,1535714084,1
854,6335511,909,1533632092,1
855,6062245,909,1534832738,1
856,4786286,909,1535361172,1
857,4982427,909,1534424440,1
858,4372364,909,1535365796,1
859,4566239,909,1535732635,1
860,4327808,909,1535725622,1
861,3656182,909,1535677250,1
862,4084159,909,1533181864,1
863,3982932,909,1535178401,1
864,3968541,909,1535643159,1
865,4311837,909,1535366990,1
866,3896569,909,1533185928,1
867,8492239,909,1533753300,1
868,8785356,909,1535335875,1
869,9370943,909,1535355409,1
870,9131190,909,1533243872,1
871,9218740,909,1534331783,1
872,8978744,909,1535343536,1
873,6614886,909,1535431206,1
874,6779937,909,1535118848,1
875,6914242,909,1535091348,1
876,6965847,909,1533808129,1
877,7651778,909,1534839562,1
878,7324608,909,1535433811,1
879,7779200,909,1534517804,1
880,7843792,909,1534568184,1
881,7854877,909,1534757991,1
882,7782270,909,1533687188,1
883,8556288,958,1535329740,1
884,4247011,958,1533509239,1
885,4547702,958,1534308687,1
886,6231810,958,1535602302,1
887,1731893,958,1535509140,1
888,9574070,958,1534036537,1
889,9723190,964,1535471017,1
890,248433,964,1535759783,1
891,12096350,966,1535378388,1
892,2302515,967,1533375987,1
893,12222947,968,1535346481,1
894,354019,969,1533379101,1
895,2883990,970,1533700324,1
896,11187501,971,1533738099,1
897,4878036,971,1533968012,1
898,2620834,973,1535520607,1
899,3529408,973,1533257356,1
900,881502,973,1535746279,1
901,12855465,976,1534337481,1
902,3148031,977,1535342075,1
903,4999193,978,1534591888,1
904,9234356,978,1534723463,1
905,7309309,978,1533688406,1
906,6315616,981,1534657627,1
907,5158257,981,1534734479,1
908,3666152,983,1534513570,1
909,8376002,984,1534401708,1
910,4690848,985,1533849920,1
911,12342829,986,1535457500,1
912,4727993,987,1534136581,1
913,4601536,988,1535411991,1
914,9610355,989,1533175775,1
915,3524213,990,1533252755,1
916,2957781,991,1533713353,1
917,2468299,992,1535246717,1
918,12796190,993,1535535186,1
919,6455673,995,1534331736,1
920,171036,997,1534424524,1
921,1433005,998,1535566940,1
922,1430645,998,1535328430,1
923,6309560,998,1533694507,1
924,9299113,998,1535757691,1
925,6251399,1002,1533740592,1
926,12216557,1002,1534827565,1
927,6527672,1004,1535528382,1
928,12899301,1005,1533808247,1
929,1850633,1006,1534069887,1
930,3899750,1006,1534332423,1
931,4192789,1006,1535757791,1
932,3680173,1009,1533558726,1
933,6846196,1009,1533538588,1
934,2535013,1009,1533561393,1
